username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Zack Stentz,195129672,"Los Angeles, California",2023-01-20 05:57:39,@BrianStewartOH The most appalling thing I read in the case is how bored crew members would load the guns with live… https://t.co/pI0Ih2p0Dt,0,Twitter Web App,
Hudya Nikabolokov,1603952330528788480,Los Angeles,2023-01-20 05:54:10,"@ClayTravis So its back to guns or butter and my struggle type thinking, huh? 

Nice.",0,Twitter Web App,
Born Mediocre,21250396,"Los Angeles, CA",2023-01-20 05:44:06,@jrmcbreezy @deaflibertarian @davidhogg111 Common sense gun laws in most first world countries means no guns. It is… https://t.co/UySZN7haOO,0,Twitter Web App,
Michael Morton,1492167625333379074,"Los Angeles, CA",2023-01-20 05:42:51,"@RepAdamSchiff CLEAN UP YOUR HOMELESS CAMPS IM HOLLYWOOD SCHIFF! MAYOR SAYS ""WAR ON HOMELESS""- WHERES THE GUNS?
WER… https://t.co/V1dQb7bpEs",0,Twitter for Android,
Born Mediocre,21250396,"Los Angeles, CA",2023-01-20 05:41:31,@TulliusNovus @deaflibertarian @davidhogg111 You are a liar. Crime rates are higher in France and Sweden than in U.… https://t.co/1bXLBW7D3c,0,Twitter Web App,
Shawnte,2342457913,Beverly Hills,2023-01-20 05:27:22,@SpaghettiBadger @cjfilippi @PoorDecisionsMW @GayleAlstrom @itsJeffTiedrich I actually feel kind of sorry for Kyle… https://t.co/NPpLuCun70,0,Twitter Web App,
Billy Bishop,1541622720655392768,Ontario,2023-01-20 05:25:27,"@AriGoldkind I'm uncomfortable even pointing fake guns at ppl, let along a real one that's supposed to have blanks.… https://t.co/VyOEExaAyl",0,Twitter Web App,
Jyro 🕷️,1713821802,"Long Beach, CA",2023-01-20 05:15:32,@sigh56 That woman that did the props that was responsible for the guns is the one who is responsible in my opinion,0,Twitter for Android,
Plexisonic,1585853266448949248,"Pasadena, CA",2023-01-20 05:13:26,@FatEmperor Keep your guns  so government won’t get brave.,0,Twitter for iPhone,
J. Bradford DeLucy,2190741505,"Los Angeles, CA",2023-01-20 05:09:18,@AttorneyCrump We need to get the guns out of our communities.,0,Twitter Web App,
Míkhaiah,25684901,"Los Angeles, CA",2023-01-20 05:04:33,"@roseman419 @jamusp @itsJeffTiedrich I will say I’m glad you teach. I think every actor, stunts and doubles as well… https://t.co/rJnFTnQQwQ",0,Twitter for iPhone,
Andrea Matranga 🇺🇦🌻,91114436,"Orange, CA",2023-01-20 04:59:27,"@mtracey @BretDevereaux A howitzer is not heavily armored. most will tolerate heavy muchine guns reasonably well, b… https://t.co/64BgALsJpW",0,Twitter for Android,
Red Samurai,1528747581555101696,Los Angeles,2023-01-20 04:57:51,@REDPILLEDYET @VanityFair I do have guns. I do not have prop guns.,0,Twitter for iPhone,
Míkhaiah,25684901,"Los Angeles, CA",2023-01-20 04:50:15,@jamusp @itsJeffTiedrich They need to outlaw real guns. You have multiple people working at the same time doing a m… https://t.co/ZUXAbSaI2h,0,Twitter for iPhone,
Míkhaiah,25684901,"Los Angeles, CA",2023-01-20 04:45:32,@roseman419 @jamusp @itsJeffTiedrich The gun was precleared by the people hired to clear them as not loaded. Doing… https://t.co/Hle2AhgojW,0,Twitter for iPhone,
Tye Talks,1572768222151315456,Los Angeles,2023-01-20 04:44:40,@TowM8r1 @JackPosobiec Far fewer households. Did you even read the data? Just because the same crazies who already… https://t.co/SGUbVnEmSl,0,Twitter for iPhone,
Míkhaiah,25684901,"Los Angeles, CA",2023-01-20 04:35:28,@roseman419 @jamusp @itsJeffTiedrich There’s a thing called angles &amp; in some shots the cam op may want it pointed t… https://t.co/A0oenaXXMC,0,Twitter for iPhone,
Dan FitzRandolph,4881370781,"Valley Village, Los Angeles",2023-01-20 04:33:24,@becca_k12 @ShimermanArmin @StevePasquale The crew was taking the guns out to shoot bottles and cans when they were… https://t.co/QuEvt4ydmQ,0,Twitter for Android,
DJ Qualls,131123396,"Los Angeles, CA",2023-01-20 04:32:55,@gingerthejester And that is a part of the problem. Most of my work has been on location. Industry standards often… https://t.co/uVccVSjlnj,0,Twitter for iPhone,
Míkhaiah,25684901,"Los Angeles, CA",2023-01-20 04:31:58,@roseman419 @jamusp @itsJeffTiedrich We are NEVER directed to recheck the casing of guns when a handler is hired to… https://t.co/1kvhj3XYhU,0,Twitter for iPhone,
Selenita Hercilia 🦙🌻,1145068505072578562,LA,2023-01-20 04:30:28,This from the people who insist they control women’s bodies and guns are safe for children. #Freedom https://t.co/gayBtRUnAo,0,Twitter Web App,
Jenny Lens MFA famous early punk rock photog 76-80,18550264,Santa Monica,2023-01-20 04:26:12,@harrylitman @thelauracoates @ArevaMartin I feel awful for the Alec Baldwin family. Actors are not responsible for… https://t.co/W8DlGUnSrp,0,Twitter Web App,
(((Ross Felix))),16941360,"Los Angeles, CA",2023-01-20 04:19:50,"@zachcoelius You mean like pharma companies? Then again, look at guns...",0,Twitter Web App,
Vague Pariah,36227248,Los Angeles,2023-01-20 04:18:57,@EileenMarieSar1 I have prop guy buddies in the industry that are making fully articulated guns with 3d printing th… https://t.co/qcrLEt3ne2,2,Twitter for Android,
Andre Plessis,480208837,"Los Angeles, CA USA",2023-01-20 04:02:55,"@GregAbbott_TX No you allow human trafficking, drug smuggling that kill Americans and guns smuggling that end up in… https://t.co/yFwlpyOlp2",0,Twitter for iPhone,
Tye Talks,1572768222151315456,Los Angeles,2023-01-20 03:58:19,@TowM8r1 @JackPosobiec Oh and there are far less guns on the market then there were 20 years ago. So nice try on that!,0,Twitter for iPhone,
Míkhaiah,25684901,"Los Angeles, CA",2023-01-20 03:56:56,"@jamusp @itsJeffTiedrich So technically, no it was not preventable by Alec. Every set I’ve worked w/guns the handle… https://t.co/kCWJhtbeZh",1,Twitter for iPhone,
Míkhaiah,25684901,"Los Angeles, CA",2023-01-20 03:53:56,@jamusp @itsJeffTiedrich We are not pre informed that guns are loaded on set. This will likely be explained during… https://t.co/Ydkp9sLCRa,0,Twitter for iPhone,
Jordan,379642063,"Los Angeles, CA",2023-01-20 03:47:13,Wussup with these bot pages selling guns? Lmaooo,0,Twitter for iPhone,
YoungHippyLife,1198384784315240448,"Los Angeles, CA",2023-01-20 03:41:22,Once I have my security rights and gun license to sell guns somebody made me forget what I was saying by talking to me,0,Twitter for Android,
Evelyn 🏳️‍⚧️ 🏳️‍🌈,1249684723615621129,"Los Angeles, CA",2023-01-20 03:41:02,@Big_Mac_Tweet No it's the Zap Guns from Moon on Black Ops 1 Zombies.,0,Twitter for Android,
Jaimito el ABOLISH THE GOP!! cartero,1706621162,"Los Angeles, CA",2023-01-20 03:34:51,@TrumpIsTheEnemy @LMerritt1 The premise of the second amendment was that it was necessary to maintain a free state.… https://t.co/722E9xf88P,0,Twitter for Android,
Mountain Guy,1594715339006222336,"Los Angeles, CA",2023-01-20 03:31:53,@amalaekpunobi I taught my daughter about guns when she was mature enough to understand them - about 8 years old fo… https://t.co/IgwHBEVfPR,0,Twitter for iPhone,
CTV Windsor,312195939,"Windsor, Ont.",2023-01-20 03:30:23,"Prop master Thomas Pimentel breaks down what went wrong on the film set of Rust, and how the industry should avoid… https://t.co/vu0gMa2wBa",0,True Anthem,
Marie,3165918007,Los Angeles,2023-01-20 03:30:20,Watched someone die last night. I’ll never forget that. Stop using guns and taking peoples family away,1,Twitter for iPhone,
LaToya Ferguson,709269128,"Los Angeles, CA",2023-01-20 03:07:49,"@ScarlettEHarris Until now, not until the reveal, but technically, ""Ghostface"" has used guns before.",0,Twitter for Android,
Autumn Moone 🇨🇦 🇺🇸,29816227,Ontario,2023-01-20 03:01:21,"@guncollective I was taught at a very young age, and I say yes.  Gun safety was drilled into my head and I only tou… https://t.co/URVxUnWhd0",0,Twitter Web App,
California Proud,1510803119499743235,Los Angeles,2023-01-20 02:53:53,@LeskoBrandon9 @nathaliejacoby1 I see you put guns before God. 🙄,0,Twitter Web App,
Waterloo Regional Police,28568222,"Waterloo Region, Ontario",2023-01-20 02:42:56,A 20-year-old Wellesley Township male has been charged by police after an investigation into threats involving a fi… https://t.co/cGqOkZCttm,2,Meltwater Social,
RadicalModerateCA,1206254677848809472,"Los Angeles, CA",2023-01-20 02:29:47,@tina_michelle9 @realTuckFrumper It’s just awful all the way around. But no way is it surprising with so many damn guns out there.🤢,0,Twitter for iPhone,
Elizabeth Wachsberg,2790612848,,2023-01-20 02:20:33,@EmbryEthan @LastGreatAct He only stayed out of loyalty for her. I’ve worked on so many sets with guns and the lack… https://t.co/qqOxjC3yAx,0,Twitter for iPhone,
Peter W Angermeier,1292878519802839040,Los Angeles,2023-01-20 02:19:38,@FalseProphet_o1 @Tanya_RBLee @Weinsteinlaw and guns are used in the vast majority of homicides in the US.,0,Twitter Web App,
Catherine Lydon,916801169267113984,"Hollywood, CA",2023-01-20 02:13:24,"imo, if anyone should be charged, it's the person in charge of the guns...the armorer? https://t.co/apaMo5ZMFA",0,Twitter Web App,
Channing L Martinez,408638785,Los Angeles CA,2023-01-20 02:06:13,"Stun guns are deadly force!
Stun guns are deadly force!
Stun guns are deadly force!
Stun guns are deadly force!
Stun guns are deadly force!",1,Twitter for iPhone,
Phil Singleton,1293048718086647816,"Los Angeles, CA",2023-01-20 02:05:52,@Gnash74 @chicagoguy2379 @HunterJ59431671 @HoopMixOnly Good. Most criminals get their guns as law-abiding citizens.… https://t.co/GoopQdTvyJ,0,Twitter for iPhone,
j.C…,1148552649366806528,"Ontario, CA",2023-01-20 01:54:40,@TPSOperations @CopWhoLovesCars Shooting and sounds of guns shot no information given to the public https://t.co/8VifPPOvWI,0,Twitter for iPhone,
Patriot66,1519483919778779136,"Los Angeles, CA",2023-01-20 01:43:41,@FrankieCuskey His arrogance after the shooting was incredible. “I would never point and pull trigger” basically sa… https://t.co/nmaONtoVck,0,Twitter for iPhone,
Grace Chong 🇺🇸,1347365630601617410,"Los Angeles, CA",2023-01-20 01:41:28,"DW really taking this @scrowder attack seriously. They got the big guns going on Timcast the next day. 

I love thi… https://t.co/vziJZIv0A3",8,Twitter for iPhone,
Cricket Chuck,3831964992,"San Pedro, Los Angeles",2023-01-20 01:38:27,@BLCKD_COM_PlLLD Not at all! Gun safety is a must for all children in a home where guns are present.,0,Twitter for iPhone,
🔉,387367357,"Los Angeles, CA",2023-01-20 01:36:47,I’ve had women break hangers on my back and point guns in my face,0,Twitter for iPhone,
CCPR at UCLA,2798702856,"Los Angeles, CA",2023-01-20 01:36:17,"UCLA CCPR Seminar Dr. Charles Branas, ""Guns, Places, and Public Health"" on January 25, 2023 at 12:00PM. CCPR events… https://t.co/K8ytVOwUPC",0,IFTTT,
KW,1602833049623810048,"Los Angeles, CA",2023-01-20 01:25:27,@Slayerguy79 @TimRunsHisMouth There are two types of prop guns. Firing and non firing. Firing is capable of shootin… https://t.co/HQLYsHGbbH,0,Twitter for iPhone,
Mawufeasi,202038553,"Los Angeles, CA",2023-01-20 01:23:33,"@JackieJenvey @ForTexasHoujami @POTUS Mexico has gun control. All guns are illegal. So does Brasil.
Now use google… https://t.co/IKW7DPKEg6",0,Twitter for iPhone,
2UrbanGirls,396303754,"Inglewood, CA",2023-01-20 01:21:39,"Cyclist allegedly violating vehicle codes found with guns, drugs, and $10k in cash https://t.co/udFrfoCie9",0,2UrbanGirls tweets,
Damian Delores,1574460836441198609,LA,2023-01-20 01:20:30,@camheenanNDP Also the guns were planted by the RCMP.,1,Twitter for iPhone,
Robert Greene,56486952,"Los Angeles, CA",2023-01-20 01:18:32,Editorial: Only banning guns from movie sets will prevent the 'Rust' tragedy from ever happening again https://t.co/KVvCLJ8qK6,1,Twitter for iPhone,
Ms. Wright,1566513206599634945,"Los Angeles, CA",2023-01-20 01:12:08,Massage guns after leg day &gt;&gt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;,0,Twitter for iPhone,
"Bells, Books, and Candles",3008527573,"Los Angeles, CA",2023-01-20 01:11:50,"@LynnS056 @TimedRevolver @cbouzy Thank you. Not only was he a producer, but he's also been in movies. He KNOWS guns… https://t.co/h9vUJFwlD9",0,Twitter Web App,
Bill,1042999844506296321,"Beverly Hills, CA",2023-01-20 01:03:03,"@laura_devereaux @DavidRoseFOX13 Oh, so now it's okay to have guns.",0,Twitter for Android,
Tye Talks,1572768222151315456,Los Angeles,2023-01-20 01:01:19,"@Sumrandomgie @TowM8r1 @JackPosobiec It'll go from a place people hang and hike, to a place that's off limits with… https://t.co/F8tedH604c",0,Twitter Web App,
L.A. Times Opinion,17825891,"El Segundo, CA",2023-01-20 01:00:05,Editorial: Only banning guns from movie sets will prevent the 'Rust' tragedy from ever happening again https://t.co/TkihLsXpYb,0,Buffer,
Carla Hall,831887047,Los Angeles,2023-01-20 00:57:12,"If we want the ""Rust"" tragedy to never happen again, we need to outlaw guns on sets. https://t.co/nDPqEbva09",1,Twitter Web App,
Old Bob,797610019260862464,"Ontario, CA",2023-01-20 00:56:50,@Guido3414811 @FirstWoProblems @bru1_thomas @ClownWorld_ I'm sure he has alot of experience with prop guns on movie sets.,0,Twitter for Android,
Devin Gunay,364052074,"Los Angeles, CA",2023-01-20 00:54:24,"lrt

I find the cultural veneration of specific gun models weird - like ""30 year anniversary of a machine designed… https://t.co/Nxp1zCGttj",0,Twitter for Android,
Amanda⁷,24591819,LA,2023-01-20 00:49:47,thinking about getting some sort of 'protect this house o lord' flag or sign that has jesus holding guns on it inst… https://t.co/BkAiwJCyBU,0,Twitter Web App,
JDarkADV,1456365330503122947,"Los Angeles, CA",2023-01-20 00:47:15,@adolf1933z @AmmoLand I think someone like you should stay far away from guns. Maybe yoga would be more appropriate… https://t.co/uwYOFSdZBm,0,Twitter for iPhone,
andykirn.eth,1474473470310293505,"Los Angeles, CA",2023-01-20 00:46:24,"@mtracey @ZaidJilani They use real guns with quarter load blanks, but only one person handles the gun other than the actors",0,Twitter for iPad,
Anonymous,1591630930396868609,"Los Angeles, CA",2023-01-20 00:45:08,"@GregAbbott_TX If I wanted to get into America, illegally, I’d stop in Texas for free ride into middle of America.… https://t.co/YJdVNVFiR9",0,Twitter for iPhone,
Paul J Grace,987412916054835200,Los Angeles Ca ,2023-01-20 00:44:53,"This seems impossible. Worked on many sets with 
guns. How did the ammo get on set? https://t.co/sfRNloy1NM",0,Twitter Web App,
PoliticalMama 🌻🥃,707710315723509760,"Los Angeles, CA",2023-01-20 00:41:57,@churchlady320 @388shark This wasn't supposed to be a real gun with real bullets tho. If they handed him a baseball… https://t.co/XSrnvvPKMM,0,Twitter Web App,
Robert Berger,19926586,"Los Angeles, CA",2023-01-20 00:40:12,@harrylitman First Asst. Direct. Dave Hall has admitted in an affidavit that he picked up one of 3 guns prepared by… https://t.co/szRoKKyqFk,2,Twitter Web App,
Mariel Garza,441353690,"Los Angeles, CA",2023-01-20 00:36:38,"Even though accidental shootings like the one on ""Rust"" set are thankfully rare, too many things have to go right s… https://t.co/s8IjCHIFRi",0,Twitter Web App,
Anonymous,1591630930396868609,"Los Angeles, CA",2023-01-20 00:35:40,"@davidmweissman @SameeraKhan Put FREE SPEACH &amp; Republicans in same category as pro-life, after every massacre of ch… https://t.co/x1cui4wIr1",0,Twitter for iPhone,
itsWho,1594194712541376512,"Orange, CA",2023-01-20 00:34:22,@TheNewRevolut12 Anti-guns is so un-American... but rampant homelessness has become the new norm under democratic l… https://t.co/zz6daqpZsP,0,Twitter for Android,
nintendo ennui,267089055,"Los Angeles, CA",2023-01-20 00:30:46,@TheRealTechRN @BikeGary there are more effective robots to do those tasks than the boston dynamics dogs designed t… https://t.co/tDzkquFtoL,0,Twitter for iPhone,
Classic Rock California,1391984100165046273,"Los Angeles, CA",2023-01-20 00:20:57,"#NowPlaying on Classic Rock California: ""Blaze Of Glory (From ""Young Guns II"" Soundtrack)"" by Bon Jovi from the Alb… https://t.co/cVn2XdgB2n",0,SAM Broadcaster Cloud,
lloyd prudhomme,48580403,"Los Angeles, CA",2023-01-20 00:17:29,@harrylitman @MalcolmNance Guns are dangerous,0,Twitter for iPhone,
vernon rene daley,993735997,"Los Angeles, CA",2023-01-20 00:11:30,"@Danielnoname70 @GodwinMeter @KrisB_Brown Look upstream. Yes, he cocked the gun. He pointed the gun. His finger was… https://t.co/RQrP2cTICS",0,Twitter Web App,
Thomas Cunningham,112875647,Vegas / LA,2023-01-20 00:09:38,@ShermanSims @JennyJohnsonHi5 Love both but like Alien a little more. But Alien is horror  - trapped with a monster… https://t.co/tUkasa11e7,0,Twitter for iPhone,
DarwynMetzger.eth ⚫️,20239153,"Hollywood, California",2023-01-20 00:04:45,"@greggrunberg Absolutely they should.

The harder &amp; more difficult question is what should be done about the guns s… https://t.co/xhzURWyO4S",0,Twitter for iPhone,
Casper Schnookums' mum. 🇺🇸,289702880,"Encino, CA",2023-01-20 00:03:58,Show me one tweet from #GOPHypocrisy expressing concern about the guns that caused more children's deaths than anyt… https://t.co/0kWZ38R3NK,0,Twitter Web App,
BreezyEagletail,1540204713571864577,,2023-01-20 00:02:22,They shooting me with real gun laying by this guy on this dorm bed by the lottery section and be be guns from farm… https://t.co/r6t2XLrGEM,1,Twitter for Android,
